,All Items,Food,Food Excl Food Serving Services,Bread & Cereals,Rice,Flour,Bread,Noodles & Pasta,Biscuits & Cookies,Cakes & Pastries,Other Cereals,Meat,"Pork, Chilled","Beef, Chilled","Mutton, Chilled","Poultry, Chilled","Meat, Frozen",Meat Preparations,Fish & Seafood,"Fish, Chilled","Fish, Frozen",Other Seafood,Seafood Preparations,"Milk, Cheese & Eggs",Formula Milk Powder,Other Milk & Dairy Products,Eggs,Oils & Fats,Butter & Other Fats,Cooking Oils,Fruits,"Tropical Fruits, Fresh","Citrus, Berries & Other Fruits, Fresh",Preserved Fruits & Nuts,Vegetables,"Leafy Vegetables, Fresh","Fruit Vegetables, Fresh","Root Vegetables, Fresh",Other Vegetables & Preparations,"Sugar, Preserves & Confectionery",Sugar,Confectionery & Ice-cream,Sugar Preserves & Spread,Non-alcoholic Beverages,Coffee & Tea,Soft Drinks,Other Beverages,Other Food,Food Serving Services,Restaurant Food,Fast Food,Hawker Food,Hawker Centres,Food Courts & Coffee Shops,Catered Food,Clothing & Footwear,Clothing,Men's Clothing,Women's Clothing,Children's Clothing,Other Articles & Related Services,Footwear,Men's Footwear,Women's Footwear,Children's Footwear,Housing & Utilities,Accommodation3,Utilities & Other Fuels,Water Supply,Refuse Collection,Electricity,Gas,Household Durables & Services,Household Durables,Furniture,Furnishings,Other Household Textiles,Household Appliances,Utensils & Others,Household Services & Supplies,Non-durable Household Goods,Domestic & Household Services,Health Care,Medicines & Health Products,Medicines & Vitamins,Medical Products,Outpatient Services,Fees At Polyclinics,Fees At General Practitioners (GP) Clinics,Fees At Specialist Outpatient Clinics,Dental Services,Paramedical Services,Hospital Services,Health Insurance,Transport,Private Transport,Cars,Motorcycles,Petrol,Other Private Transport,Public Transport,Bus & Train Fares,Point-to-point Transport Services2,Other Public Transport,Other Transport Services,Air Fares,Other Transport,Communication,Postage & Courier Services,Telecommunication Equipment,Telecommunication Services,Recreation & Culture,Recreational & Cultural Goods,Information Processing Equipment,Audio-visual Equipment & Others,Games & Toys,Pets & Related Products,Other Recreational & Cultural Goods,Recreational & Cultural Services,Sport Services & Other Fees,Cinema Tickets,Charges To Places Of Interest,Other Recreational & Cultural Services,"Newspapers, Books & Stationery",Newspapers & Magazines,Books & Stationery,Holiday Expenses,Package Tours,Hotels & Other Expenses,Education,Tuition & Other Fees,Primary Education,Secondary Education,"Other General, Vocational & Higher Education ",Enrichment & Supplementary Courses ,Textbooks & Study Guides,Miscellaneous Goods & Services,Personal Care,Hairdressing,Personal Grooming Services,Other Personal Care,Alcoholic Drinks & Tobacco,Spirits & Wine,Beer,Cigarettes,Personal Effects,Jewellery & Watches,Other Personal Effects,Social Services,Other Miscellaneous Services,All Items Less Imputed Rentals On Owner-occupied Accommodation3,All Items Less Accommodation3
1968 Mar,27.183,25.093,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,55.66,na,na,na,na,na,na,na,na,na,28.605,na,na,na,na,na,na,37.312,na,na,na,na,na,na,na,na,na,18.701,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,19.411,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 Apr,27.12,24.994,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,55.66,na,na,na,na,na,na,na,na,na,28.605,na,na,na,na,na,na,37.356,na,na,na,na,na,na,na,na,na,18.701,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,19.411,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 May,26.832,24.328,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,55.66,na,na,na,na,na,na,na,na,na,28.775,na,na,na,na,na,na,37.418,na,na,na,na,na,na,na,na,na,18.701,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,20.251,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 Jun,26.832,24.332,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,55.531,na,na,na,na,na,na,na,na,na,28.775,na,na,na,na,na,na,37.447,na,na,na,na,na,na,na,na,na,18.701,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,20.251,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 Jul,26.969,24.531,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,55.544,na,na,na,na,na,na,na,na,na,28.758,na,na,na,na,na,na,37.67,na,na,na,na,na,na,na,na,na,18.701,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,20.299,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 Aug,27.179,24.834,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,55.544,na,na,na,na,na,na,na,na,na,28.893,na,na,na,na,na,na,37.651,na,na,na,na,na,na,na,na,na,18.701,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,20.299,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 Sep,27.019,24.58,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,55.631,na,na,na,na,na,na,na,na,na,28.893,na,na,na,na,na,na,37.674,na,na,na,na,na,na,na,na,na,18.701,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,20.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 Oct,26.972,24.444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,55.939,na,na,na,na,na,na,na,na,na,29.071,na,na,na,na,na,na,37.655,na,na,na,na,na,na,na,na,na,19.316,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,20.331,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 Nov,26.902,24.338,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.03,na,na,na,na,na,na,na,na,na,29.054,na,na,na,na,na,na,37.548,na,na,na,na,na,na,na,na,na,19.316,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,20.331,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1968 Dec,26.817,24.255,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.185,na,na,na,na,na,na,na,na,na,28.721,na,na,na,na,na,na,37.6,na,na,na,na,na,na,na,na,na,19.626,na,na,na,na,na,na,na,na,na,na,na,20.632,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.179,na,na,na,na,na,na,20.339,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Jan,26.843,24.178,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.535,na,na,na,na,na,na,na,na,na,29.103,na,na,na,na,na,na,37.131,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.367,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Feb,26.793,24.07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.699,na,na,na,na,na,na,na,na,na,29.22,na,na,na,na,na,na,37.11,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.371,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Mar,26.936,24.213,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.65,na,na,na,na,na,na,na,na,na,29.22,na,na,na,na,na,na,37.157,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.742,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Apr,26.839,24.05,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.911,na,na,na,na,na,na,na,na,na,29.22,na,na,na,na,na,na,37.159,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.742,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 May,27.1,24.401,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.938,na,na,na,na,na,na,na,na,na,29.464,na,na,na,na,na,na,37.159,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.776,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Jun,26.962,24.193,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.637,na,na,na,na,na,na,na,na,na,29.534,na,na,na,na,na,na,37.124,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.746,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Jul,26.884,24.051,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.037,na,na,na,na,na,na,na,na,na,29.534,na,na,na,na,na,na,37.139,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.756,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Aug,27.01,24.245,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,56.749,na,na,na,na,na,na,na,na,na,29.587,na,na,na,na,na,na,37.312,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.759,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Sep,27.04,24.273,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.18,na,na,na,na,na,na,na,na,na,29.587,na,na,na,na,na,na,37.27,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.762,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Oct,26.847,23.968,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.053,na,na,na,na,na,na,na,na,na,29.587,na,na,na,na,na,na,37.683,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.756,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Nov,27.118,24.401,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.041,na,na,na,na,na,na,na,na,na,29.563,na,na,na,na,na,na,37.875,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.707,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1969 Dec,27.496,24.962,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.716,na,na,na,na,na,na,na,na,na,29.563,na,na,na,na,na,na,37.895,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.675,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.499,na,na,na,na,na,na,20.707,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Jan,27.104,24.483,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.195,na,na,na,na,na,na,na,na,na,28.83,na,na,na,na,na,na,37.985,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,20.763,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Feb,27.224,24.505,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.052,na,na,na,na,na,na,na,na,na,28.83,na,na,na,na,na,na,38.142,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.526,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Mar,26.889,23.874,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.052,na,na,na,na,na,na,na,na,na,29.383,na,na,na,na,na,na,38.182,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.526,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Apr,26.931,23.842,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.096,na,na,na,na,na,na,na,na,na,29.876,na,na,na,na,na,na,38.182,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.526,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 May,26.949,23.872,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.096,na,na,na,na,na,na,na,na,na,29.857,na,na,na,na,na,na,38.196,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.533,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Jun,26.914,23.817,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.096,na,na,na,na,na,na,na,na,na,29.857,na,na,na,na,na,na,38.185,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Jul,27.181,24.234,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.096,na,na,na,na,na,na,na,na,na,29.857,na,na,na,na,na,na,38.148,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Aug,27.159,24.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.113,na,na,na,na,na,na,na,na,na,29.857,na,na,na,na,na,na,38.148,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Sep,27.114,24.13,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.239,na,na,na,na,na,na,na,na,na,29.857,na,na,na,na,na,na,37.909,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Oct,27.142,24.174,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.239,na,na,na,na,na,na,na,na,na,29.857,na,na,na,na,na,na,37.912,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Nov,27.08,24.073,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.527,na,na,na,na,na,na,na,na,na,29.857,na,na,na,na,na,na,37.587,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.544,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1970 Dec,27.263,24.346,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.867,na,na,na,na,na,na,na,na,na,29.857,na,na,na,na,na,na,37.587,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,49.124,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1971 Jan,28.068,25.583,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.673,na,na,na,na,na,na,na,na,na,29.876,na,na,na,na,na,na,37.652,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,50.38,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.535,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1971 Feb,27.573,24.804,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.532,na,na,na,na,na,na,na,na,na,29.876,na,na,na,na,na,na,38.071,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,50.38,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.82,na,na,na,na,na,na,21.535,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1971 Mar,27.444,24.531,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.51,na,na,na,na,na,na,na,na,na,30.112,na,na,na,na,na,na,38.051,na,na,na,na,na,na,na,na,na,20.454,na,na,na,na,na,na,na,na,na,na,na,20.652,na,na,na,na,na,na,na,na,na,na,na,na,133.733,na,na,na,50.38,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15.594,na,na,na,na,na,na,21.535,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
