,All Items,Food,Food Excl Food Serving Services,Bread & Cereals,Rice,Flour,Bread,Noodles & Pasta,Biscuits & Cookies,Cakes & Pastries,Other Cereals,Meat,"Pork, Chilled","Beef, Chilled","Mutton, Chilled","Poultry, Chilled","Meat, Frozen",Meat Preparations,Fish & Seafood,"Fish, Chilled","Fish, Frozen",Other Seafood,Seafood Preparations,"Milk, Cheese & Eggs",Formula Milk Powder,Other Milk & Dairy Products,Eggs,Oils & Fats,Butter & Other Fats,Cooking Oils,Fruits,"Tropical Fruits, Fresh","Citrus, Berries & Other Fruits, Fresh",Preserved Fruits & Nuts,Vegetables,"Leafy Vegetables, Fresh","Fruit Vegetables, Fresh","Root Vegetables, Fresh",Other Vegetables & Preparations,"Sugar, Preserves & Confectionery",Sugar,Confectionery & Ice-cream,Sugar Preserves & Spread,Non-alcoholic Beverages,Coffee & Tea,Soft Drinks,Other Beverages,Other Food,Food Serving Services,Restaurant Food,Fast Food,Hawker Food,Hawker Centres,Food Courts & Coffee Shops,Catered Food,Clothing & Footwear,Clothing,Men's Clothing,Women's Clothing,Children's Clothing,Other Articles & Related Services,Footwear,Men's Footwear,Women's Footwear,Children's Footwear,Housing & Utilities,Accommodation3,Utilities & Other Fuels,Water Supply,Refuse Collection,Electricity,Gas,Household Durables & Services,Household Durables,Furniture,Furnishings,Other Household Textiles,Household Appliances,Utensils & Others,Household Services & Supplies,Non-durable Household Goods,Domestic & Household Services,Health Care,Medicines & Health Products,Medicines & Vitamins,Medical Products,Outpatient Services,Fees At Polyclinics,Fees At General Practitioners (GP) Clinics,Fees At Specialist Outpatient Clinics,Dental Services,Paramedical Services,Hospital Services,Health Insurance,Transport,Private Transport,Cars,Motorcycles,Petrol,Other Private Transport,Public Transport,Bus & Train Fares,Point-to-point Transport Services2,Other Public Transport,Other Transport Services,Air Fares,Other Transport,Communication,Postage & Courier Services,Telecommunication Equipment,Telecommunication Services,Recreation & Culture,Recreational & Cultural Goods,Information Processing Equipment,Audio-visual Equipment & Others,Games & Toys,Pets & Related Products,Other Recreational & Cultural Goods,Recreational & Cultural Services,Sport Services & Other Fees,Cinema Tickets,Charges To Places Of Interest,Other Recreational & Cultural Services,"Newspapers, Books & Stationery",Newspapers & Magazines,Books & Stationery,Holiday Expenses,Package Tours,Hotels & Other Expenses,Education,Tuition & Other Fees,Primary Education,Secondary Education,"Other General, Vocational & Higher Education",Enrichment & Supplementary Courses,Textbooks & Study Guides,Miscellaneous Goods & Services,Personal Care,Hairdressing,Personal Grooming Services,Other Personal Care,Alcoholic Drinks & Tobacco,Spirits & Wine,Beer,Cigarettes,Personal Effects,Jewellery & Watches,Other Personal Effects,Social Services,Other Miscellaneous Services,All Items Less Imputed Rentals On Owner-occupied Accommodation3,All Items Less Accommodation3
2012 H2,4.1,1.9,2.2,1.4,na,na,na,na,na,na,na,1.7,na,na,na,na,na,na,2.6,na,na,na,na,3.9,na,na,na,1.1,na,na,2.9,na,na,na,2.2,na,na,na,na,-0.2,na,na,na,1.6,na,na,na,2.6,1.8,3.1,-0.6,1.5,na,na,0.6,1.8,1.7,na,na,na,2,1.9,na,na,na,6.6,7.5,2.1,na,na,na,na,1.8,-0.1,na,na,na,na,na,2.6,na,na,4.9,3,na,na,5.7,na,na,na,na,na,7.6,0,7.2,7.9,na,na,na,na,4.5,na,na,na,3.4,na,na,-0.1,0,0.1,-0.1,0.7,-2,na,na,na,na,na,2.2,na,na,na,na,0.3,na,na,0.9,na,na,4.1,4.2,na,na,na,na,1,1.3,0.3,na,na,na,0.6,na,na,na,-0.2,na,na,na,na,3.3,3.2
2013 H1,2.8,1.8,2.1,1.3,na,na,na,na,na,na,na,0.7,na,na,na,na,na,na,2.4,na,na,na,na,4.1,na,na,na,-1.8,na,na,4.1,na,na,na,3.1,na,na,na,na,0.1,na,na,na,1.2,na,na,na,1.9,1.6,2.3,0.5,1.5,na,na,0.9,0.8,0.8,na,na,na,1.7,0.4,na,na,na,3.6,5,-3.9,na,na,na,na,4.8,0.1,na,na,na,na,na,6.6,na,na,3.9,3,na,na,3.6,na,na,na,na,na,4.8,4.1,4.1,5,na,na,na,na,0.3,na,na,na,3.2,na,na,-1.3,0,-1.8,-1.3,0.6,-1.2,na,na,na,na,na,2.9,na,na,na,na,0.2,na,na,-0.2,na,na,3.8,3.9,na,na,na,na,0.6,2.4,1.4,na,na,na,0.7,na,na,na,0.1,na,na,na,na,2.2,2.2
2013 H2,1.9,2.4,2.5,1.7,na,na,na,na,na,na,na,1.3,na,na,na,na,na,na,4,na,na,na,na,4.5,na,na,na,0.3,na,na,4.7,na,na,na,2.5,na,na,na,na,-0.6,na,na,na,1,na,na,na,0.9,2.3,2.6,1.4,2.3,na,na,0.9,-0.1,-0.1,na,na,na,-1.8,0.1,na,na,na,2.1,3.1,-3.6,na,na,na,na,5,0.6,na,na,na,na,na,6.7,na,na,3.7,1.4,na,na,2.9,na,na,na,na,na,4.2,9.5,0.5,0.5,na,na,na,na,0.4,na,na,na,3.2,na,na,-1.5,0,0.5,-1.6,1.7,-1.1,na,na,na,na,na,4.5,na,na,na,na,0.2,na,na,1.2,na,na,3.9,4,na,na,na,na,0.5,1.3,0.8,na,na,na,0.3,na,na,na,-0.5,na,na,na,na,1.5,1.6
2014 H1,1.6,3,3,1.6,na,na,na,na,na,na,na,2,na,na,na,na,na,na,2.9,na,na,na,na,5.1,na,na,na,0.4,na,na,7.8,na,na,na,3.2,na,na,na,na,-1.2,na,na,na,1,na,na,na,1.7,3.1,2.8,3.4,3.2,na,na,1.1,-0.1,-0.9,na,na,na,2.3,2.1,na,na,na,1.1,1.5,-1.4,na,na,na,na,2.1,0.1,na,na,na,na,na,3,na,na,3.2,0.6,na,na,3.1,na,na,na,na,na,5.1,5.2,-0.3,-0.6,na,na,na,na,1.6,na,na,na,1.3,na,na,-0.8,1.8,2.9,-1,2.7,0.4,na,na,na,na,na,4,na,na,na,na,-0.2,na,na,3.2,na,na,3.6,3.6,na,na,na,na,1.9,0.9,-0.3,na,na,na,4.6,na,na,na,-0.1,na,na,na,na,1.6,1.6
2014 H2,0.5,2.8,3,1.5,na,na,na,na,na,na,na,1.4,na,na,na,na,na,na,2.7,na,na,na,na,5.1,na,na,na,0.8,na,na,7.5,na,na,na,3.6,na,na,na,na,0.1,na,na,na,1,na,na,na,3,2.7,2,3.5,2.9,na,na,1.5,-1.5,-1.9,na,na,na,2.5,-0.8,na,na,na,-0.9,-0.8,-1.2,na,na,na,na,1.4,1.3,na,na,na,na,na,1.3,na,na,2.3,1,na,na,1.2,na,na,na,na,na,5.6,0,-2.1,-3.4,na,na,na,na,2.4,na,na,na,1,na,na,0.4,5.3,-0.9,0.5,0.8,0.4,na,na,na,na,na,1.1,na,na,na,na,0.7,na,na,0.9,na,na,3.3,3.3,na,na,na,na,1.9,1.5,-0.4,na,na,na,7.3,na,na,na,0.3,na,na,na,na,0.9,0.9
2015 H1,-0.4,2.1,1.8,1.7,0.1,-1.4,1.8,-0.8,3.2,3.2,0.7,1.1,1,2,1.5,0.1,0.5,2.4,2.2,3.4,6.5,0.8,0.3,2.7,5.2,-0.8,7.7,1.4,1.8,1.2,1.8,2.5,1.5,1.1,2.1,2.4,3.7,2.4,0.6,0.5,2.2,-0.1,2,0.5,0.3,-0.1,1.1,2.6,2.3,2.7,2,2.1,na,na,0.6,-0.8,-1,0.2,-2.3,2.8,-0.9,-0.3,-0.4,-0.4,-1.1,-3.2,-2.3,-9.1,0,20.9,-14.1,-9.7,0.5,1.3,1.4,-0.5,5.1,0.8,-0.2,-0.1,0.1,-0.1,0,1.1,1.4,0,-4.9,-46.6,-4.4,-2.4,-2.4,0.8,4.2,-0.1,-1.5,-2.5,-1.9,22.5,-8.2,0,2.2,3,0.2,4.9,-2,-2,-2.7,1.3,6.8,-1.5,1.4,0,-0.4,-0.7,-2.6,1.2,0.1,0.9,0.4,0.6,1.4,-5.8,0.8,2,0.1,3.4,-0.4,-0.1,-1.8,3.2,3.3,-1.9,-3.3,3.5,4.7,0.3,0.3,-0.4,0.9,0.3,-1,2.4,-1.8,4,3,-1.3,1.4,-1.9,3,0.4,0.2,0.2
2015 H2,-0.7,1.8,0.7,0.9,-1.9,-0.3,2.1,-1.7,-0.1,2.8,-0.1,0.2,0.4,2.3,2.5,-0.8,-0.9,0.8,0.7,1.1,4.8,0.8,-0.7,1.2,4.4,-0.2,-3.8,-2.3,-0.7,-3.1,1.8,0.5,3.4,-0.4,-0.2,-0.4,0.2,0.4,-0.8,1.4,-4.3,2.5,-0.1,0.2,-0.4,0.2,0.7,1.1,2.4,3.7,1.3,1.7,na,na,-0.2,1,0.2,1.4,-0.3,0.3,1.1,3.4,0.8,5.9,1.9,-3.9,-2.9,-10.6,0,20.9,-16.1,-12,-1.7,-0.3,1,0,-0.9,-0.7,-1.5,-2.5,-1.8,-2.7,-0.1,0.6,0.7,0,-2.8,-44.4,-0.4,-1.5,0.3,2.7,2.1,0,-1.3,-1.9,-1.9,18.6,-1.2,-3.4,1.9,2.3,0.5,5.3,-4.2,-4.3,-1.9,-0.6,3.3,1.9,-0.7,0.7,0,0,-2,0.7,0.3,1.5,0.6,0.4,4.7,-10.2,1.2,1,-0.3,1.8,0.9,-0.1,5.3,3.6,3.7,-3.8,-6.2,3.2,7,0.9,-0.3,-0.4,1,0.2,-1.1,-0.3,-2.2,0,0,-1.1,0.8,-1.6,2.4,0.3,0,0
2016 H1,-0.9,2.1,2.1,1.1,0.4,2.1,1.7,0.1,1.8,0.9,1.4,1.7,3.4,2.1,1.2,2.6,-1.8,0.3,3.7,3.9,6.2,4.3,2.2,1.9,4.7,1.2,-4.4,-1,-0.1,-1.4,2.9,3.6,2.7,2,3.2,6.1,1.2,5.6,-0.3,2.3,-2.5,3.3,0.6,0.6,0.7,-0.4,1.3,1.8,2,2.8,1.9,1.6,na,na,0.4,1.3,1.7,2.6,1.4,1,1.4,0.2,3.4,-2.5,0.9,-4.1,-3.3,-10.1,0,0,-15.8,-6.2,0.7,0.5,1.7,-1.8,-1.6,0.8,-0.6,0.9,-1.6,1.4,0.8,0,0.1,-0.2,2.7,2,1.6,2.9,1.5,4.5,-0.4,0.5,-4,-5.4,-7,6.5,-4.4,-3.8,0.3,-0.4,0.5,4,-2.6,-2.7,-0.5,-0.8,0,2.6,-1,0.8,-0.2,-0.2,-0.9,-0.7,-0.4,1.4,0.6,2.1,-4,-2.9,1.1,4.1,9.6,0.2,0.9,0.7,1.9,2.8,2.8,-2,-2.8,2.2,5.3,1.2,0.4,0.4,0.4,0.2,0.6,0,-0.8,-0.9,0.3,1.3,-0.5,1.7,1.1,0.3,-0.2,-0.2
2016 H2,-0.2,2,2.5,1.4,1.2,0.1,2,2,2.4,0.6,1.3,2.5,3.6,2.2,-0.1,4.5,-1.2,1.2,5.1,6.1,10.2,2.4,4.6,1.4,2.4,0.6,0.9,-2,-0.8,-2.5,1.9,5.1,-1.1,4.2,4.7,5.7,4.4,6.8,2.5,1.1,2.2,0.5,3.4,-0.2,0.8,-1.1,-0.4,2.3,1.8,1.7,2.6,1.8,na,na,1,-0.9,0.2,-1.2,0.9,0,-1.2,-4.4,-2.2,-6.2,-5.3,-4,-3.7,-6.3,0,0,-10.2,-2.5,2.9,0.1,0.9,1,-1.1,-0.5,0.4,4.6,0.3,5.5,1.3,-0.1,0.2,-1.4,2.9,1.8,2.5,3,1.5,4.2,1,0.5,-0.7,-0.7,-2.9,0.5,-3.5,5.6,-0.4,-1.4,0.2,3.5,-2,-2.1,-1,0.1,0,0.3,0.1,1,-0.9,-1.3,-1.8,-1.3,0,0.4,0.4,2.2,-4.8,6.3,-0.8,6.1,14.5,0.2,1.5,0.7,4.5,3.3,3.4,0,1.6,3,4.7,0.3,0,-0.3,0.7,0.4,-1,0.4,0.4,-1,0.6,1.5,-0.1,1.9,-0.2,-0.4,0.7,0.8
2017 H1,0.7,1.4,1.2,0.7,-0.1,-0.1,0.9,0.3,1.1,1.3,-0.2,0.3,-0.2,2.7,0.1,1,-1.7,0.8,2.8,3.8,7.8,1.4,0.9,0.6,1.4,0.5,-1.7,-1.9,0.4,-2.9,2.9,2.8,3,2.9,1.5,-1.6,1.9,4.5,2.7,1.9,2.1,1.6,2.8,-0.2,0.2,-1.3,0.3,0.8,1.6,1.3,1.4,1.7,na,na,1.9,0.2,0.3,-1.8,1.6,-0.9,0.3,0,-0.3,0.6,-1.7,-2.7,-4,8,0,10.2,11.8,6.8,1.1,-1,-0.1,0.5,-1.9,-1.9,-0.6,2.4,-0.2,3,2.7,-0.1,0.2,-1.1,2.9,2.4,2.6,2.9,1.4,4.1,4.6,1.3,3.6,5.7,0.8,2.7,10.4,11,-2.2,-4.2,0,2.4,0.1,0,1.2,0.3,0,-0.8,0.4,0.2,-1.6,-1.8,-5.4,-0.2,1.7,-0.2,0.2,1.8,0.2,0.9,-1.7,2,4.2,0.4,0.7,-0.3,4.6,3.4,3.4,0,3.1,3.3,4.1,0.1,0,-1.3,0.8,0.7,-2.7,0.4,1.1,-1.9,0.7,2.2,0.2,2.6,-0.1,1.9,1.9,2
2017 H2,0.5,1.4,1.3,0.5,-0.9,0.7,0.3,-0.1,1.2,1.7,-0.4,0.8,0.2,2.6,0,0.9,-0.3,1.6,2.3,2.8,3.4,2,0.9,0.5,1.1,1.1,-3.4,2.2,4.7,1.1,2.5,2.9,2.5,1.2,1.5,1.5,0.8,2.5,1.4,2,5.3,1.8,1,1.2,-0.5,1.7,2.2,1.5,1.4,1,0.8,1.7,na,na,1.5,1,0.1,-1.6,1.2,-1,2.2,3.6,3.8,3.9,1.4,-2.4,-4,9.4,15.1,10.2,6.8,8.5,1,-1.1,-1.1,-1.9,-1.2,-2.1,0.7,2.2,-0.1,2.7,2.3,-0.2,-0.3,0.3,2.1,1.6,2,1.6,1.4,3.5,4.3,1.9,1.6,2.8,-0.8,-2.8,7.9,5.6,-2.2,-4.2,0,2.2,-0.1,-0.2,1.8,0.8,0,-1.2,0.9,0.4,-0.1,-0.1,-1.7,-0.2,2,0.8,1.2,1.7,0.8,4.2,0.4,0.1,-0.1,0.3,0.1,-0.4,2.1,2.6,2.7,0,1.5,2.9,2.8,0.9,0.3,-0.7,0.6,0.2,-1.5,0.1,0.5,-3.4,0.6,2.6,0.4,3.1,0.3,2.4,1.6,1.7
2018 H1,0.3,1.4,1.2,0.8,-0.4,-3.7,0.7,1.1,1.6,1.7,-1.2,0.2,0.3,2.2,-0.4,-0.1,-2.7,1.1,2.7,3,1.9,2.2,2.7,1.5,0.7,2.7,-0.2,3.6,8.2,1.4,1,2.6,0,0.1,0.2,0.4,2,-0.4,-0.9,1.5,2.7,1.6,0.6,1.1,-0.1,1.8,1.5,1.7,1.5,1.6,0.4,1.5,na,na,0.8,1,0.6,-0.1,0.8,1.2,0.7,2.3,1.3,3.8,-0.7,-2.3,-3.7,7.2,15.1,0,5.1,4.5,0.8,-0.8,-0.9,0.4,-1.4,-1.4,0.9,1.8,0.4,2.1,2.3,0.7,0.9,0.1,1.8,1,2,1.8,1.4,1.8,4.1,0.7,0.1,0.2,-3.4,7.5,6.4,1,-1.1,-2.2,0,1.6,1.4,1.4,1,-0.4,0,-2.9,-0.2,1,0.2,-1.3,2.3,-2.2,1.3,1.3,1.3,0.9,1.7,4.5,1.2,0,0,0,1.4,1,2.6,2.9,2.9,0,-0.1,3.9,2.1,0.3,0.8,-0.4,0.1,0,-0.8,4.1,-1.6,-3.8,6.5,0.6,-0.6,0.9,1.7,0.1,1.2,1.3
2018 H2,0.6,1.5,1.4,2.1,3.1,-0.2,2.6,0,1.6,2.2,0.9,-0.3,-0.1,-2.5,2.7,-0.9,-0.7,0.4,2.5,2.7,2.7,1.8,2.4,1.7,0.1,2.4,4.8,3.1,6.7,1.4,2.9,3.8,2.8,1,-0.4,-0.5,0,-1.6,0.2,1.4,-1.7,1.4,2.8,1.2,3.1,-0.4,0.9,1.7,1.5,1.8,0.2,1.5,na,na,1.3,1.9,1.6,1.7,1.5,2,1,3.1,2.7,3.5,3,-0.3,-2.4,13.5,14.7,0,15.8,5.4,0.7,0,0.8,0.7,-1.7,-0.6,0.8,1.1,0.7,1.2,1.8,-0.3,-0.2,-0.8,1.9,0.3,2.1,2.1,1.6,1.6,3.5,0.1,-1.1,-1.4,-6.5,-10.4,6.9,0.9,-1,-2.1,0,1.6,1.6,1.6,1.9,-1.6,0,-9.1,-1.3,1.3,-1,-3.6,0,-1.9,1.5,0.6,0.9,0.4,2.2,2.5,0.9,0.1,-0.1,0.3,2.7,2.4,3.6,2.9,2.9,0,-0.4,3.5,2.7,-0.3,1.2,0.2,-0.1,-0.4,0.5,6,-2,-1.5,8.7,-1.7,-2.9,-1.4,1.9,0,1.3,1.4
2019 H1,0.6,1.5,1.2,1.9,4.5,1.4,2.1,-1.2,1.1,1.6,1.5,-0.3,-0.6,-2.3,3.5,-0.6,0.6,0.4,1.1,1.5,-0.8,-0.4,2,0.6,-0.2,-0.2,6.1,1.7,0.5,2.2,2.5,4.1,1.6,0.8,1.5,2.2,3,-0.1,0.9,-0.3,-1.4,-0.9,2.7,1.5,2.3,1,0.8,1.3,1.7,1.7,1.3,1.8,na,na,4.4,0.5,0,-0.2,0.3,-0.9,0.6,2.1,3.1,0.6,5.9,-0.7,-1.5,4.4,14.7,0,0.4,2.4,1,0.1,1.1,1.2,-1.8,-0.8,1.1,1.5,0.5,1.7,1.6,-0.5,-0.7,0.3,2.4,1,3.2,2.8,1.7,2.1,2.2,0.1,0,-0.8,-1.4,-28.7,0.4,0.7,2.5,4.4,0.3,0.2,1.4,1.4,1.5,-1.3,0.1,-13.4,-0.7,1.6,-1.3,-0.3,-7.3,1.9,0.4,0.5,1.5,1.7,2.1,2.7,0.7,0.2,0,0.4,2.9,2.9,2.6,2.6,2.7,0,-0.2,2.5,3.7,-0.4,0.5,0.7,1.5,-0.5,0.9,1.5,-1.9,-0.9,2.4,-1.3,-1.1,-1.3,0.5,-0.1,1.1,1.2
2019 H2,0.5,1.5,1.1,1.1,3.4,-1.7,0.1,-0.1,1.5,1.3,0.3,0.6,0.1,2.4,6.5,0.6,-1.4,0.8,1.6,1.4,-1.8,2.9,0.9,0.3,0.2,0,1.9,-0.5,0.9,-1,1.6,3.3,1,-0.4,2.5,2.9,3.1,2.9,1.2,0,0.7,-0.4,1.2,1.7,-0.8,5.6,0.7,-0.5,1.7,1.9,1.9,1.6,na,na,5.3,-2,-2.3,-2.9,-1.7,-3.8,-1.8,-1.1,-0.5,-2,1,-1.3,-0.4,-6.5,0,0,-11.1,-2.2,0.5,-1,-0.2,1.8,-1.4,-2,-0.5,1.4,-0.7,1.8,0.6,-1.3,-1.8,0.3,0.7,-1.4,-1.5,1.8,-1.7,2,2.1,0.1,1.5,1.5,3.2,-4.9,-0.2,0.6,2.4,4.4,-0.3,0.7,0.1,0.1,0,-0.5,-0.1,-7.1,-0.2,0.6,-1.7,0.6,-11.5,3,-0.1,1,1.2,1.2,5.5,0.6,-0.2,0.1,0.2,0.1,1,1.8,-1.6,2.2,2.2,0,-0.2,2,3.2,-0.5,0.3,0.7,1.5,0.7,0.5,-0.6,-2,-1.1,-0.2,0.2,1.1,-0.1,0,0,0.7,0.7
2020 H1,-0.2,1.9,2.8,2.2,3.5,-0.7,0.9,2.1,4.2,2.2,1.1,5.9,8.6,5,14.2,1.5,7.5,5,1.2,1.3,1.2,0.9,1.3,1.7,0.5,3.5,-0.7,2.5,-0.1,3.5,1.8,4.4,0.5,0.3,4.4,2.3,3.8,7.7,5.6,3.8,1.7,4.5,2.2,3,0.1,6.7,3.3,0.2,1.5,1.8,1.7,1.3,1.6,1.2,2.3,-3.3,-3.5,-4.8,-2.8,-4.1,-1.5,-3.1,-4.1,-2.7,-0.8,-0.1,0.4,-3.9,0,0,-6.3,-4.2,0.1,-0.7,0.4,-1.1,0.3,-2.2,1.1,0.6,0.6,0.6,-1.7,-1.9,-2.4,-0.2,-3.8,-11.1,-22.1,-0.3,-6.3,1.4,1.8,0,-1,-1.7,-0.8,7.1,-3.9,-3.3,3.1,7,-1.2,-1.3,-3.3,-3.6*,3.1,0.1,5,-1.7,0.2,-1.8,-1.6,-1.2,-10.1,1.5,0.1,1.3,-0.1,-0.9*,6.1*,-7.2*,0,0.4,0,0.6,-2.7*,-0.8*,-7.7*,-0.6,-0.6,0,0.3,-2.4,2.8,0.6,-0.8,0.5,-0.1,0.9*,0.4,-1.1,-3.3,-3.5,-0.2,-4,-1.2,-5.4,-3,0,-0.3,-0.3
2020 H2,-0.2,1.8,3,1.7,0.1,-3.6,1.2,2,4.2,2.4,1.2,5.1,7.4,1.8,6.3,1.4,7.6,5.9,0.8,0.4,-1.2,-1.4,5,2.1,-0.2,4.6,0.3,1,0.6,1.2,1.6,2,1.4,1.3,5.6,5.2,8.9,3.7,5.5,6.6,-0.3,8.4,2.8,4.2,1.9,4.6,6.6,2.4,1.3,1.2,1.1,1.3,1.6,1.2,1,-4.4,-3.9,-4.1,-4.3,-1.1,0,-6.9,-6.9,-8,0.1,-0.5,0.3,-7.1,0,0,-12.3,-3.1,0.5,0.6,0.5,0.8,-1.9,0.6,2.1,0.4,1.3,0.2,-1.4,-1,-1.4,0.4,-3.2,-10.8,-22.8,0,-3.3,0.8,1.2,0,-0.4,-1,2.8,27.7,-10.7,-6.1,3.1,6.9,-0.7,-3.4,-2.8,-3.2*,9,1.3,0.1,-1.2,1.4,-1.8,-0.1,-0.4,-2.5,0.5,0.6,1.4,-0.2,-0.1*,2.1*,-11.7*,0.1,0.6,0,1,-3.2*,-1.8*,-6.8*,-0.7,-0.7,0,0.5,-2.4,2.4,0.3,-1.6,-0.6,-0.1,0.4,-1.1,-0.8,-1.5,-4.2,0,-6.2,-2.1,-8.3,-2.8,0,-0.3,-0.3
2021 H1,1.5,1.2,1.3,0.4,-2.3,-2.9,0.5,1.1,0.5,1.6,0.3,-0.1,-1.7,2.6,-5.5,1.1,-0.2,1.2,0.2,-0.3,-1.1,0,2.3,1.5,0.4,1.9,2.9,-2.3,3.4,-4.4,1.6,0.1,2.8,0.7,5.2,8.5,9.2,0.5,1.2,2.5,-0.4,2.8,2.6,2.2,1.9,1.4,3.1,1.7,1.2,1,1.1,1.3,1.5,1.3,0.6,-5.6,-5.6,-2.7,-7.3,-3.4,-2.6,-6.3,-5,-8.3,-0.7,0.2,0.7,-3.8,0,0,-7.7,3.7,1.3,1.6,1.7,4.7,-3,2.2,0.3,1,-1.1,1.4,0.6,-0.6,-0.6,-0.6,0,-1.9,-6.3,0.3,2.1,0.5,1.3,3.5,6.8,9.1,12.6,28.2,9.3,-2,1.5,0,4.2,-1.6,0.4,0.2*,5.1,0.5,-11.6,-0.3,0.6,0.4,-0.8,-3.3,0.1,-2.8,0.4,2.1,0.8,1.9*,0.4,0.1,-0.6,0.2,0,0.4,0.5*,0.1*,1.4*,1,1,0,0,0.7,2,-0.1,-0.8,-1.4,0,0.4,-2.5,0,1.1,-1.3,0,-1.2,-1.7,-1,-0.8,0.9,1.7,1.8
2021 H2,3.1,1.6,1.9,0.9,-1.6,-1.1,1.7,1.4,0.3,1.4,2.3,0.7,-0.1,7.1,3.1,1.8,-3.8,0.6,0.8,1,3.1,1.9,-1.4,1.5,0.3,0.5,7.5,4.8,0.4,6.6,3.8,0,7.4,0.3,5.1,9.7,6.4,0.5,0.7,-1.2,2.3,-1.9,0.1,1.1,2.4,0.9,-0.1,1.4,1.5,1.3,2.1,1.7,1.2,1.8,0.7,-5.4,-5.6,-4.1,-5.5,-9.5,-2.7,-5.6,-4.8,-6.2,-6.2,2.6,2.2,6,0,0,10,8.1,1.7,1.6,2.6,1.3,-1,2.1,-0.4,1.7,-0.9,2.2,1.6,0.7,1.2,-1,0.7,1,-4.7,0.8,2.4,1.2,1.7,6.3,10.9,13.7,16,11.1,26.6,-2.4,2,0.1,5,0.8,7.7,7.9*,1.1,-1.7,-7,-7.4,-1.3,1.7,0.3,-3.2,5.1,-1.4,0.2,1.6,1.6,2.2*,4.6,4.6,-0.6,0.3,0,0.5,2.3*,2.6*,1.5*,1.5,1.5,0,0,1,3,-0.1,-0.3,-1.5,-0.4,0.4,-2.6,-0.2,-0.6,-0.5,0,4.6,-0.7,7.4,-2.9,-0.9,3.2,3.3
2022 H1,5.2,3.7,3.9,2.5,-2.4,-1.4,3.9,3.7,4.4,2.8,1.8,5.3,1.5,5.8,12.6,14.3,0.4,1.6,5.3,7,5.8,2.4,3.1,4.6,1.1,1.6,21.5,7.1,2.7,8.9,2.6,1.3,3.6,1.7,4.7,7.8,5.4,-1.2,3.7,0.7,2.6,0.3,1.7,3.6,3.4,5.3,2.1,2.3,3.6,3.4,2.8,3.9,4,3.9,2.6,-0.4,0.5,-1.5,2.1,-2.5,1.5,-3.7,-7.2,-0.3,-6.5,4.6,3.7,12.7,0,16.7,20.3,10.1,1.9,2.5,2.2,4.1,-0.6,3.3,1.6,1.4,2.4,1.3,1.6,0.6,0.7,0.2,1.4,1.2,-3.5,1.3,3.2,1.8,2.1,2.8,16,18.6,22.9,12.4,27.7,-2.1,5.7,2.2,10.8,3.9,15.8,14.6*,46.5,-1.7,3.3,3.2,-2.1,2.6,2.3,-0.9,8.4,0.4,1.6,2.8,3.5,3.9*,7.9,15.1,0.1,0.6,0,1,2.4*,4.7*,-3.7*,2.1,2.1,0,0,1.6,3.8,-0.2,0.1,0.4,0,0.2,0.6,0.8,-1.4,1.6,1.1,2.5,-2.3,5,-1.2,-3.7,5.5,5.7
2022 H2,7,6.9,6.6,5.5,-0.4,5.5,6.2,9.6,10.4,5.4,2.9,13.8,2.3,6.9,13.7,39.3,11,5.4,5.1,6.7,12.6,-1.1,5.5,7,2.9,4.1,24.2,7.1,8.5,6.6,4,2.3,5.1,3.7,4.9,4.2,7,2,6.5,5.7,4.8,5.6,6.2,5.7,4.2,7.9,5.4,4.4,7,6.5,5.5,7.5,8,7.4,6.5,6.2,5.6,6.9,4.9,5.8,5.4,8.2,6.3,10.1,6.5,5.8,4.8,14.2,0,16.7,22.8,9.3,2.2,3.6,4.4,6.2,1.7,2.1,5.2,1.3,4.9,0.7,2.8,2,2.1,1.4,4.2,11.9,29.9,0.2,4,3.3,1.7,1.1,16.8,19.7,25.8,13.9,10.8,6,8.5,2.2,17.6,6,9.7,9.2*,22.4,-0.6,5.7,5.3,-1,6,1.6,-1.6,1,-0.1,4.8,4.8,4.8,5.1*,4.7,20.9,2.7,1.1,0,1.7,8.2*,9.4*,4.6*,2.1,2.1,0,0,1.5,3.8,1.1,0.8,2.9,3.4,0.7,3.7,1.7,0.7,3.5,1.6,-0.9,-4,0.6,0.5,-4.8,7.4,7.6
