,All Items,Food,Food Excl Food Serving Services,Bread & Cereals,Rice,Flour,Bread,Noodles & Pasta,Biscuits & Cookies,Cakes & Pastries,Other Cereals,Meat,"Pork, Chilled","Beef, Chilled","Mutton, Chilled","Poultry, Chilled","Meat, Frozen",Meat Preparations,Fish & Seafood,"Fish, Chilled","Fish, Frozen",Other Seafood,Seafood Preparations,"Milk, Cheese & Eggs",Formula Milk Powder,Other Milk & Dairy Products,Eggs,Oils & Fats,Butter & Other Fats,Cooking Oils,Fruits,"Tropical Fruits, Fresh","Citrus, Berries & Other Fruits, Fresh",Preserved Fruits & Nuts,Vegetables,"Leafy Vegetables, Fresh","Fruit Vegetables, Fresh","Root Vegetables, Fresh",Other Vegetables & Preparations,"Sugar, Preserves & Confectionery",Sugar,Confectionery & Ice-cream,Sugar Preserves & Spread,Non-alcoholic Beverages,Coffee & Tea,Soft Drinks,Other Beverages,Other Food,Food Serving Services,Restaurant Food,Fast Food,Hawker Food,Hawker Centres,Food Courts & Coffee Shops,Catered Food,Clothing & Footwear,Clothing,Men's Clothing,Women's Clothing,Children's Clothing,Other Articles & Related Services,Footwear,Men's Footwear,Women's Footwear,Children's Footwear,Housing & Utilities,Accommodation3,Utilities & Other Fuels,Water Supply,Refuse Collection,Electricity,Gas,Household Durables & Services,Household Durables,Furniture,Furnishings,Other Household Textiles,Household Appliances,Utensils & Others,Household Services & Supplies,Non-durable Household Goods,Domestic & Household Services,Health Care,Medicines & Health Products,Medicines & Vitamins,Medical Products,Outpatient Services,Fees At Polyclinics,Fees At General Practitioners (GP) Clinics,Fees At Specialist Outpatient Clinics,Dental Services,Paramedical Services,Hospital Services,Health Insurance,Transport,Private Transport,Cars,Motorcycles,Petrol,Other Private Transport,Public Transport,Bus & Train Fares,Point-to-point Transport Services2,Other Public Transport,Other Transport Services,Air Fares,Other Transport,Communication,Postage & Courier Services,Telecommunication Equipment,Telecommunication Services,Recreation & Culture,Recreational & Cultural Goods,Information Processing Equipment,Audio-visual Equipment & Others,Games & Toys,Pets & Related Products,Other Recreational & Cultural Goods,Recreational & Cultural Services,Sport Services & Other Fees,Cinema Tickets,Charges To Places Of Interest,Other Recreational & Cultural Services,"Newspapers, Books & Stationery",Newspapers & Magazines,Books & Stationery,Holiday Expenses,Package Tours,Hotels & Other Expenses,Education,Tuition & Other Fees,Primary Education,Secondary Education,"Other General, Vocational & Higher Education",Enrichment & Supplementary Courses,Textbooks & Study Guides,Miscellaneous Goods & Services,Personal Care,Hairdressing,Personal Grooming Services,Other Personal Care,Alcoholic Drinks & Tobacco,Spirits & Wine,Beer,Cigarettes,Personal Effects,Jewellery & Watches,Other Personal Effects,Social Services,Other Miscellaneous Services,All Items Less Imputed Rentals On Owner-occupied Accommodation3,All Items Less Accommodation3
1989 H2,61.234,58.358,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.68,na,na,na,na,na,na,na,na,na,58.678,na,na,na,na,na,na,73.829,na,na,na,na,na,na,na,na,na,45.472,na,na,na,na,na,na,na,na,na,na,na,56.624,na,na,na,na,na,na,na,na,na,na,na,na,125.254,na,na,na,79.061,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,32.547,na,na,na,na,na,na,53.303,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1990 H1,62.188,58.554,58.634,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.971,na,na,na,na,na,na,85.963,na,na,na,na,na,na,na,na,na,61.284,na,na,na,na,na,na,75.529,na,na,na,na,na,na,na,na,na,46.601,na,na,na,na,na,na,na,na,na,na,na,57.916,na,na,na,na,na,na,na,na,na,na,na,na,125.254,na,na,na,79.77,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,33.787,na,na,na,na,na,na,54.171,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1990 H2,63.297,58.423,57.885,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.465,na,na,na,na,na,na,86.009,na,na,na,na,na,na,na,na,na,62.92,na,na,na,na,na,na,76.002,na,na,na,na,na,na,na,na,na,48.213,na,na,na,na,na,na,na,na,na,na,na,62.372,na,na,na,na,na,na,na,na,na,na,na,na,125.254,na,na,na,80.324,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,35.151,na,na,na,na,na,na,55.153,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1991 H1,64.527,59.178,58.729,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.123,na,na,na,na,na,na,87.188,na,na,na,na,na,na,na,na,na,63.628,na,na,na,na,na,na,76.118,na,na,na,na,na,na,na,na,na,50.838,na,na,na,na,na,na,na,na,na,na,na,64.014,na,na,na,na,na,na,na,na,na,na,na,na,126.205,na,na,na,82.266,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,37.271,na,na,na,na,na,na,57.463,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1991 H2,65.275,59.647,59.139,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.648,na,na,na,na,na,na,87.814,na,na,na,na,na,na,na,na,na,63.428,na,na,na,na,na,na,76.413,na,na,na,na,na,na,na,na,na,51.655,na,na,na,na,na,na,na,na,na,na,na,65.356,na,na,na,na,na,na,na,na,na,na,na,na,126.205,na,na,na,84.131,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,39.136,na,na,na,na,na,na,58.684,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1992 H1,65.978,60.067,59.628,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.995,na,na,na,na,na,na,89.492,na,na,na,na,na,na,na,na,na,64.344,na,na,na,na,na,na,77.404,na,na,na,na,na,na,na,na,na,52.179,na,na,na,na,na,na,na,na,na,na,na,66.047,na,na,na,na,na,na,na,na,na,na,na,na,126.205,na,na,na,84.97,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,40.203,na,na,na,na,na,na,59.374,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1992 H2,66.737,60.187,59.47,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.394,na,na,na,na,na,na,89.756,na,na,na,na,na,na,na,na,na,65.981,na,na,na,na,na,na,78.736,na,na,na,na,na,na,na,na,na,52.854,na,na,na,na,na,na,na,na,na,na,na,67.435,na,na,na,na,na,na,na,na,na,na,na,na,126.205,na,na,na,85.356,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,41.179,na,na,na,na,na,na,60.68,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1993 H1,67.511,60.615,59.617,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,61.107,na,na,na,na,na,na,90.594,na,na,na,na,na,na,na,na,na,67.255,na,na,na,na,na,na,79.196,na,na,na,na,na,na,na,na,na,53.504,na,na,na,na,na,na,na,na,na,na,na,67.603,na,na,na,na,na,na,na,na,na,na,na,na,125.302,na,na,na,86.429,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,42.025,na,na,na,na,na,na,63.545,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1993 H2,68.244,60.799,59.479,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,61.6,na,na,na,na,na,na,91.055,na,na,na,na,na,na,na,na,na,67.838,na,na,na,na,na,na,79.435,na,na,na,na,na,na,na,na,na,54.955,na,na,na,na,na,na,na,na,na,na,na,69.898,na,na,na,na,na,na,na,na,na,na,na,na,125.137,na,na,na,86.962,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,42.818,na,na,na,na,na,na,64.543,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1994 H1,69.432,62.351,61.035,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,63.135,na,na,na,na,na,na,92.233,na,na,na,na,na,na,na,na,na,68.284,na,na,na,na,na,na,79.763,na,na,na,na,na,na,na,na,na,55.509,na,na,na,na,na,na,na,na,na,na,na,72.217,na,na,na,na,na,na,na,na,na,na,na,na,125.994,na,na,na,87.799,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,43.416,na,na,na,na,na,na,65.458,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1994 H2,70.525,63.36,61.785,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,64.386,na,na,na,na,na,na,93.623,na,na,na,na,na,na,na,na,na,68.67,na,na,na,na,na,na,80.349,na,na,na,na,na,na,na,na,na,55.988,na,na,na,na,na,na,na,na,na,na,na,75.761,na,na,na,na,na,na,na,na,na,na,na,na,124.743,na,na,na,87.753,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,44.162,na,na,na,na,na,na,66.254,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1995 H1,71.021,64.147,62.423,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,65.31,na,na,na,na,na,na,94.543,na,na,na,na,na,na,na,na,na,69.006,na,na,na,na,na,na,82.884,na,na,na,na,na,na,na,na,na,56.351,na,na,na,na,na,na,na,na,na,na,na,74.512,na,na,na,na,na,na,na,na,na,na,na,na,122.595,na,na,na,88.937,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.033,na,na,na,na,na,na,66.678,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1995 H2,71.35,64.455,62.247,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,66.082,na,na,na,na,na,na,94.11,na,na,na,na,na,na,na,na,na,69.29,na,na,na,na,na,na,84.654,na,na,na,na,na,na,na,na,na,56.78,na,na,na,na,na,na,na,na,na,na,na,74.942,na,na,na,na,na,na,na,na,na,na,na,na,122.077,na,na,na,88.363,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,46.088,na,na,na,na,na,na,66.808,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1996 H1,71.908,65.227,62.922,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,66.942,na,na,na,na,na,na,95.349,na,na,na,na,na,na,na,na,na,69.645,na,na,na,na,na,na,84.311,na,na,na,na,na,na,na,na,na,57.352,na,na,na,na,na,na,na,na,na,na,na,74.789,na,na,na,na,na,na,na,na,na,na,na,na,121.798,na,na,na,89.526,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,47.113,na,na,na,na,na,na,67.481,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1996 H2,72.427,66.091,63.817,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,67.769,na,na,na,na,na,na,94.388,na,na,na,na,na,na,na,na,na,69.938,na,na,na,na,na,na,84.221,na,na,na,na,na,na,na,na,na,57.981,na,na,na,na,na,na,na,na,na,na,na,75.396,na,na,na,na,na,na,na,na,na,na,na,na,121.433,na,na,na,89.929,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,48.135,na,na,na,na,na,na,67.812,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1997 H1,73.157,66.812,64.904,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,68.132,na,na,na,na,na,na,95.764,na,na,na,na,na,na,na,na,na,70.754,na,na,na,na,na,na,84.2,na,na,na,na,na,na,na,na,na,58.732,na,na,na,na,na,na,na,na,na,na,na,77.147,na,na,na,na,na,na,na,na,na,na,na,na,119.871,na,na,na,89.448,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,48.443,na,na,na,na,na,na,68.383,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1997 H2,74.098,67.175,64.875,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,68.867,na,na,na,na,na,na,95.587,na,na,na,na,na,na,na,na,na,72.912,na,na,na,na,na,na,84.075,na,na,na,na,na,na,na,na,na,60.331,na,na,na,na,na,na,na,na,na,na,na,79.959,na,na,na,na,na,na,na,na,na,na,na,na,117.814,na,na,na,88.292,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,49.46,na,na,na,na,na,na,68.704,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1998 H1,73.612,67.3,64.624,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,69.372,na,na,na,na,na,na,94.67,na,na,na,na,na,na,na,na,na,73.671,na,na,na,na,na,na,84.402,na,na,na,na,na,na,na,na,na,61.629,na,na,na,na,na,na,na,na,na,na,na,75.246,na,na,na,na,na,na,na,na,na,na,na,na,114.442,na,na,na,86.562,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,50.902,na,na,na,na,na,na,69.461,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1998 H2,73.243,67.011,63.802,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,69.534,na,na,na,na,na,na,94.05,na,na,na,na,na,na,na,na,na,73.689,na,na,na,na,na,na,84.489,na,na,na,na,na,na,na,na,na,61.815,na,na,na,na,na,na,na,na,na,na,na,73.857,na,na,na,na,na,na,na,na,na,na,na,na,114.545,na,na,na,84.589,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,51.891,na,na,na,na,na,na,69.964,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1999 H1,73.339,67.616,64.856,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,69.759,na,na,na,na,na,na,93.446,na,na,na,na,na,na,na,na,na,72.831,na,na,na,na,na,na,84.534,na,na,na,na,na,na,na,na,na,61.878,na,na,na,na,na,na,na,na,na,na,na,73.35,na,na,na,na,na,na,na,na,na,na,na,na,113.07,na,na,na,85.088,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,53.475,na,na,na,na,na,na,70.615,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1999 H2,73.55,67.864,65.149,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,69.968,na,na,na,na,na,na,91.592,na,na,na,na,na,na,na,na,na,72.662,na,na,na,na,na,na,84.253,na,na,na,na,na,na,na,na,na,61.888,na,na,na,na,na,na,na,na,na,na,na,75.251,na,na,na,na,na,na,na,na,na,na,na,na,112.861,na,na,na,84.581,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,53.687,na,na,na,na,na,na,70.888,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2000 H1,74.05,68.294,65.864,67.329,na,na,na,na,na,na,na,62.794,na,na,na,na,na,na,66.25,na,na,na,na,58.263,na,na,na,66.572,na,na,63.753,na,na,na,69.408,na,na,na,na,72.554,na,na,na,73.395,na,na,na,70.413,70.155,65.107,74.514,71.369,na,na,na,90.889,89.985,na,na,na,91.563,94,na,na,na,73.615,75.962,67.715,na,na,na,na,83.984,102.011,na,na,na,na,na,77.302,na,na,62.12,76.62,na,na,58.251,na,na,na,na,na,57.179,na,76.227,78.75,na,na,na,na,75.81,na,na,na,92.654,na,na,110.819,78.064,313.626,104.97,85.128,146.489,na,na,na,na,na,81.627,na,na,na,na,73.065,na,na,69.192,na,na,54.23,53.996,na,na,na,na,66.162,71.657,90.561,na,na,na,46.644,na,na,na,93.902,na,na,na,na,na,73.315
2000 H2,74.82,67.909,64.794,67.218,na,na,na,na,na,na,na,61.717,na,na,na,na,na,na,65.412,na,na,na,na,57.133,na,na,na,64.342,na,na,62.089,na,na,na,66.699,na,na,na,na,72.697,na,na,na,73.306,na,na,na,69.985,70.348,65.242,74.921,71.559,na,na,na,92.448,91.625,na,na,na,94.398,95.175,na,na,na,75.969,76.206,76.852,na,na,na,na,83.876,101.511,na,na,na,na,na,77.445,na,na,62.948,76.781,na,na,59.412,na,na,na,na,na,58.081,na,77.663,79.573,na,na,na,na,78.486,na,na,na,93.407,na,na,108.166,78.834,280.749,103.084,86.079,143.586,na,na,na,na,na,81.897,na,na,na,na,73.492,na,na,71.675,na,na,55.755,55.61,na,na,na,na,65.532,72.39,91.203,na,na,na,48.107,na,na,na,94.747,na,na,na,na,na,74.168
2001 H1,75.317,68.628,65.579,67.116,na,na,na,na,na,na,na,62.337,na,na,na,na,na,na,66.731,na,na,na,na,57.4,na,na,na,62.516,na,na,63.284,na,na,na,68.443,na,na,na,na,72.754,na,na,na,75.191,na,na,na,69.878,71.011,66.494,76.267,72.003,na,na,na,91.849,90.944,na,na,na,93.221,94.906,na,na,na,76.784,76.632,78.924,na,na,na,na,83.655,100.81,na,na,na,na,na,77.526,na,na,64.072,77.276,na,na,61.051,na,na,na,na,na,58.695,na,76.533,77.696,na,na,na,na,78.603,na,na,na,93.546,na,na,107.275,80.374,244.604,103.091,87.498,141.265,na,na,na,na,na,83.475,na,na,na,na,73.712,na,na,74.43,na,na,56.396,56.232,na,na,na,na,66.727,74.248,92.612,na,na,na,51.126,na,na,na,94.486,na,na,na,na,na,74.673
2001 H2,75.064,68.251,64.534,66.252,na,na,na,na,na,na,na,61.624,na,na,na,na,na,na,65.561,na,na,na,na,57.875,na,na,na,61.92,na,na,62.491,na,na,na,64.971,na,na,na,na,72.219,na,na,na,74.574,na,na,na,69.942,71.199,66.571,76.794,72.191,na,na,na,92.164,91.327,na,na,na,94.184,94.912,na,na,na,75.684,76.572,74.482,na,na,na,na,83.466,100.513,na,na,na,na,na,77.399,na,na,64.609,77.875,na,na,61.69,na,na,na,na,na,58.873,na,75.675,75.912,na,na,na,na,79.423,na,na,na,91.845,na,na,106.626,80.374,219.076,103.091,88.084,137.492,na,na,na,na,na,84.856,na,na,na,na,74.531,na,na,75.917,na,na,57.886,57.711,na,na,na,na,68.691,74.669,93.2,na,na,na,52.338,na,na,na,93.577,na,na,na,na,na,74.39
2002 H1,74.831,68.57,64.62,64.306,na,na,na,na,na,na,na,62.867,na,na,na,na,na,na,65.616,na,na,na,na,57.586,na,na,na,60.615,na,na,62.478,na,na,na,67.23,na,na,na,na,71.774,na,na,na,74.199,na,na,na,69.792,71.712,66.924,77.426,72.737,na,na,na,91.239,90.101,na,na,na,90.507,95.359,na,na,na,74.349,76.215,70,na,na,na,na,82.96,99.427,na,na,na,na,na,77.242,na,na,65.768,78.422,na,na,63.547,na,na,na,na,na,58.953,na,75.095,75.061,na,na,na,na,79.347,na,na,na,89.974,na,na,106.767,78.423,226.936,103.06,87.99,136.164,na,na,na,na,na,84.966,na,na,na,na,75.05,na,na,75.946,na,na,58.052,57.84,na,na,na,na,69.818,74.73,92.253,na,na,na,53.513,na,na,na,92.965,na,na,na,na,na,74.178
2002 H2,74.961,68.348,64.057,64.165,na,na,na,na,na,na,na,62.014,na,na,na,na,na,na,64.061,na,na,na,na,57.14,na,na,na,60.129,na,na,61.923,na,na,na,67.675,na,na,na,na,72.083,na,na,na,74.074,na,na,na,69.737,71.781,67.063,77.844,72.755,na,na,na,93.61,92.865,na,na,na,93.501,96.387,na,na,na,74.766,75.775,73.161,na,na,na,na,82.84,98.552,na,na,na,na,na,77.612,na,na,66.722,79.099,na,na,64.937,na,na,na,na,na,59.087,na,75.385,74.444,na,na,na,na,81.282,na,na,na,91.247,na,na,106.653,78.423,235.003,102.73,87.773,134.989,na,na,na,na,na,85.64,na,na,na,na,75.154,na,na,75.58,na,na,58.875,58.648,na,na,na,na,71.155,73.656,92.586,na,na,na,51.048,na,na,na,94.26,na,na,na,na,na,74.402
2003 H1,75.14,68.783,64.663,64.686,na,na,na,na,na,na,na,63.856,na,na,na,na,na,na,64.292,na,na,na,na,57.502,na,na,na,61.554,na,na,62.653,na,na,na,67.306,na,na,na,na,72.566,na,na,na,74.56,na,na,na,69.868,72.068,67.858,78.601,72.865,na,na,na,92.506,91.889,na,na,na,91.59,94.875,na,na,na,74.43,75.367,73.041,na,na,na,na,82.546,98.031,na,na,na,na,na,77.451,na,na,67.272,79.731,na,na,65.443,na,na,na,na,na,59.694,na,75.225,74.237,na,na,na,na,81.202,na,na,na,90.941,na,na,108.215,78.423,221.898,104.687,86.923,133.47,na,na,na,na,na,86.213,na,na,na,na,76.329,na,na,73.837,na,na,59.414,59.107,na,na,na,na,73.818,76.362,92.551,na,na,na,56.961,na,na,na,94.325,na,na,na,na,na,74.676
2003 H2,75.382,68.951,64.812,66.356,na,na,na,na,na,na,na,65.384,na,na,na,na,na,na,63.06,na,na,na,na,58.052,na,na,na,61.567,na,na,63.289,na,na,na,64.859,na,na,na,na,73.252,na,na,na,75.123,na,na,na,69.415,72.252,68.675,78.371,72.919,na,na,na,93.363,92.824,na,na,na,92.199,95.551,na,na,na,74.184,74.912,73.461,na,na,na,na,82.465,97.933,na,na,na,na,na,77.375,na,na,67.727,80.139,na,na,65.93,na,na,na,na,na,60.157,na,74.966,73.917,na,na,na,na,81.073,na,na,na,89.775,na,na,108.057,78.423,225.74,104.422,85.853,132.394,na,na,na,na,na,86.064,na,na,na,na,76.564,na,na,72.079,na,na,61.435,61.174,na,na,na,na,74.863,79.616,92.722,na,na,na,63.532,na,na,na,95.234,na,na,na,na,na,75.032
2004 H1,76.311,69.895,66.229,67.567,na,na,na,na,na,na,na,67.985,na,na,na,na,na,na,64.358,na,na,na,na,59.723,na,na,na,63.114,na,na,64.401,na,na,na,65.94,na,na,na,na,73.721,na,na,na,76.185,na,na,na,69.105,72.785,70.029,79.379,73.189,na,na,80.201,93.002,92.713,na,na,na,92.287,94.268,na,na,na,73.473,74.053,73.222,na,na,na,na,83.099,98.977,na,na,na,na,na,77.591,na,na,71.138,80.58,na,na,71.821,na,na,na,na,na,60.529,86.941,76.263,75.964,na,na,na,na,81.098,na,na,na,89.945,na,na,108.091,78.904,210.957,104.839,87.679,132.586,na,na,na,na,na,86.543,na,na,na,na,83.894,na,na,73.323,na,na,62.31,62.066,na,na,na,na,75.386,82.631,92.839,na,na,na,69.289,na,na,na,96.507,na,na,na,na,na,76.249
2004 H2,76.726,70.615,67.428,68.136,na,na,na,na,na,na,na,71.146,na,na,na,na,na,na,64.528,na,na,na,na,64.685,na,na,na,63.873,na,na,63.73,na,na,na,65.967,na,na,na,na,74.258,na,na,na,76.742,na,na,na,70.154,73.119,70.409,79.574,73.528,na,na,80.201,93.193,92.704,na,na,na,94.22,94.893,na,na,na,74.991,75.43,75.195,na,na,na,na,80.619,98.868,na,na,na,na,na,73.772,na,na,71.372,81.439,na,na,72.066,na,na,na,na,na,60.466,86.936,76.142,75.816,na,na,na,na,81.107,na,na,na,88.753,na,na,108.149,79.047,213.343,104.832,87.553,128.956,na,na,na,na,na,87.568,na,na,na,na,83.975,na,na,73.826,na,na,62.942,62.69,na,na,na,na,76.267,83.475,93.571,na,na,na,71.362,na,na,na,93.579,na,na,na,na,na,76.508
2005 H1,76.432,71.032,68.042,68.565,na,na,na,na,na,na,na,73.002,na,na,na,na,na,na,65.946,na,na,na,na,61.932,na,na,na,63.955,na,na,63.985,na,na,na,67.516,na,na,na,na,74.702,na,na,na,77.341,na,na,na,70.524,73.375,71.135,79.704,73.684,na,na,80.383,93.297,93.142,na,na,na,93.517,93.923,na,na,na,73.796,73.837,75.175,na,na,na,na,79.802,98.52,na,na,na,na,na,72.679,na,na,71.457,80.877,na,na,72.242,na,na,na,na,na,60.822,86.936,74.018,72.786,na,na,na,na,81.281,na,na,na,88.11,na,na,107.115,79.047,194.253,104.299,88.069,126.487,na,na,na,na,na,89.853,na,na,na,na,84.057,na,na,74.676,na,na,64.057,63.826,na,na,na,na,77.008,85.952,93.574,na,na,na,77.796,na,na,na,91.859,na,na,na,na,na,76.424
2005 H2,77.322,71.287,68.344,68.932,na,na,na,na,na,na,na,73.164,na,na,na,na,na,na,66.094,na,na,na,na,62.583,na,na,na,64.137,na,na,63.626,na,na,na,67.965,na,na,na,na,75.965,na,na,na,77.763,na,na,na,71.599,73.592,71.707,79.935,73.815,na,na,80.564,93.15,92.95,na,na,na,93.512,93.918,na,na,na,76.543,75.512,81.209,na,na,na,na,78.908,98.268,na,na,na,na,na,71.417,na,na,71.775,81.195,na,na,72.595,na,na,na,na,na,61.171,86.936,74.607,73.224,na,na,na,na,82.442,na,na,na,86.661,na,na,106.657,79.047,178.188,104.274,89.217,125.338,na,na,na,na,na,91.175,na,na,na,na,84.234,na,na,76.749,na,na,65.187,64.959,na,na,na,na,78.167,87.49,93.536,na,na,na,81.087,na,na,na,93.83,na,na,na,na,na,77.183
2006 H1,77.402,72.022,69.294,69.533,na,na,na,na,na,na,na,74.168,na,na,na,na,na,na,67.862,na,na,na,na,63.065,na,na,na,64.835,na,na,64.115,na,na,na,68.513,na,na,na,na,80.1,na,na,na,78.101,na,na,na,72.335,74.154,71.906,80.799,74.446,na,na,80.564,93.675,94.214,na,na,na,92.687,91.989,na,na,na,77.072,74.629,86.001,na,na,na,na,78.881,98.326,na,na,na,na,na,71.342,na,na,72.086,82.276,na,na,72.69,na,na,na,na,na,61.361,86.936,73.008,70.905,na,na,na,na,82.66,na,na,na,86.517,na,na,106.115,79.047,169.827,103.948,88.407,123.557,na,na,na,na,na,91.53,na,na,na,na,84.746,na,na,75.444,na,na,66.229,65.997,na,na,na,na,79.435,88.386,93.954,na,na,na,81.268,na,na,na,94.979,na,na,na,na,na,77.417
